2025-02-10 11:50:44 - Logger initialized successfully.
2025-02-10 11:50:44 - Initializing CarRacing-v2 environment in render mode...
2025-02-10 11:50:44 - Environment initialized successfully.
2025-02-10 11:50:44 - Loading trained model from trained agents/ppo_CarRacing-v2_2025-02-09_16-01-58_reward_205.00.zip...
2025-02-10 11:50:45 - ✅ Model loaded successfully.
2025-02-10 11:50:45 - Starting simulation...
2025-02-10 11:50:45 - Action taken: [1. 0. 0.], Reward: 6.289776357827477, Done: False, Truncated: False
2025-02-10 11:56:13 - Action taken: [0.5311092  0.39131328 0.12668717], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:13 - Reward: -0.09999999999999432
2025-02-10 11:56:13 - Action taken: [-0.64794064  0.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:13 - Reward: -0.09999999999999432
2025-02-10 11:56:13 - Action taken: [0.39391026 0.8548067  0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:13 - Reward: -0.09999999999999432
2025-02-10 11:56:13 - Action taken: [0.11557025 1.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:13 - Reward: -0.09999999999999432
2025-02-10 11:56:13 - Action taken: [1. 0. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:13 - Reward: -0.09999999999999432
2025-02-10 11:56:13 - Action taken: [-0.02973376  0.9805621   0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:13 - Reward: -0.09999999999999432
2025-02-10 11:56:13 - Action taken: [-0.713687  1.        0.      ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:13 - Reward: -0.09999999999999432
2025-02-10 11:56:13 - Action taken: [1.       0.638057 0.      ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:13 - Reward: -0.09999999999999432
2025-02-10 11:56:13 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:13 - Reward: -0.09999999999999432
2025-02-10 11:56:13 - Action taken: [0.0510394 0.        0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:13 - Reward: -0.09999999999999432
2025-02-10 11:56:13 - Action taken: [1.       0.537007 0.      ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:13 - Reward: -0.09999999999999432
2025-02-10 11:56:13 - Action taken: [-0.27906096  0.61849654  0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:13 - Reward: -0.09999999999999432
2025-02-10 11:56:13 - Action taken: [-0.5253165   0.84542584  0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:13 - Reward: -0.09999999999999432
2025-02-10 11:56:13 - Action taken: [-0.12341636  1.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:13 - Reward: -0.09999999999999432
2025-02-10 11:56:13 - Action taken: [1. 0. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:13 - Reward: -0.09999999999999432
2025-02-10 11:56:13 - Action taken: [0.38384938 0.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:13 - Reward: -0.09999999999999432
2025-02-10 11:56:13 - Action taken: [-0.13486396  0.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:13 - Reward: -0.09999999999999432
2025-02-10 11:56:13 - Action taken: [0.01270351 1.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:13 - Reward: -0.09999999999999432
2025-02-10 11:56:13 - Action taken: [0.2953084 0.        0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:13 - Reward: -0.09999999999999432
2025-02-10 11:56:13 - Action taken: [-1.          1.          0.03066844], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [1.         0.9746157  0.23237944], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [0.46783867 0.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [0.15521467 0.5737181  0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [0.52864075 1.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [1. 1. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [-0.5029417  0.9143635  0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [-0.278538  0.        0.      ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [-0.62956643  0.12501198  0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [-1.        0.578826  0.      ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [-0.95190775  0.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [0.01166904 0.5102596  0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [-1.  0.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [0.09152049 0.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [-0.6259575  0.         0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [0.10662489 0.05616013 0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [-0.12309901  0.          0.4497496 ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [-0.75085044  0.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [1.        0.6472375 0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [0.02571574 0.9431567  0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [0.7417212 1.        0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:14 - Reward: -0.09999999999999432
2025-02-10 11:56:14 - Action taken: [0.21392445 0.1788248  0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:15 - Reward: -0.09999999999999432
2025-02-10 11:56:15 - Action taken: [-0.8844986  0.         0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:15 - Reward: -0.09999999999999432
2025-02-10 11:56:15 - Action taken: [-0.36495745  0.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:15 - Reward: -0.09999999999999432
2025-02-10 11:56:15 - Action taken: [0.5072588  0.66543365 0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:15 - Reward: -0.09999999999999432
2025-02-10 11:56:15 - Action taken: [1. 0. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:15 - Reward: -0.09999999999999432
2025-02-10 11:56:15 - Action taken: [-1.          0.39285824  0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:15 - Reward: -0.09999999999999432
2025-02-10 11:56:15 - Action taken: [-0.21938378  0.2980284   0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:15 - Reward: -0.09999999999999432
2025-02-10 11:56:15 - Action taken: [0.23176742 1.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:15 - Reward: -0.09999999999999432
2025-02-10 11:56:15 - Action taken: [-1.          0.31468964  0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:15 - Reward: -0.09999999999999432
2025-02-10 11:56:15 - Action taken: [0.6332102  0.70023334 0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:15 - Reward: -0.09999999999999432
2025-02-10 11:56:15 - Action taken: [1. 1. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:15 - Reward: -0.09999999999999432
2025-02-10 11:56:15 - Action taken: [-0.6617186  0.7661655  0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:15 - Reward: -0.09999999999999432
2025-02-10 11:56:15 - Action taken: [0.29536524 0.25818962 0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:15 - Reward: -0.09999999999999432
2025-02-10 11:56:15 - Action taken: [-1.         0.5089317  0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:15 - Reward: -0.09999999999999432
2025-02-10 11:56:15 - Action taken: [1. 0. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:15 - Reward: -0.09999999999999432
2025-02-10 11:56:15 - Action taken: [-0.032335   0.8233585  0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:15 - Reward: -0.09999999999999432
2025-02-10 11:56:15 - Action taken: [0.8487699 0.        0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:15 - Reward: -0.09999999999999432
2025-02-10 11:56:15 - Action taken: [-1.         0.7806057  0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:15 - Reward: -0.09999999999999432
2025-02-10 11:56:15 - Action taken: [-0.2951264  1.         0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:15 - Reward: -0.09999999999999432
2025-02-10 11:56:15 - Action taken: [-0.89874387  0.69945985  0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:16 - Reward: -0.09999999999999432
2025-02-10 11:56:16 - Action taken: [-0.43939567  0.3885315   0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:16 - Reward: -0.09999999999999432
2025-02-10 11:56:16 - Action taken: [0.3613151 0.0962065 0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:16 - Reward: -0.09999999999999432
2025-02-10 11:56:16 - Action taken: [0.5534326 0.338677  0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:16 - Reward: -0.09999999999999432
2025-02-10 11:56:16 - Action taken: [-0.30166656  1.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:16 - Reward: -0.09999999999999432
2025-02-10 11:56:16 - Action taken: [-1.  0.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:16 - Reward: -0.09999999999999432
2025-02-10 11:56:16 - Action taken: [-0.6478436  0.5338346  0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:16 - Reward: -0.09999999999999432
2025-02-10 11:56:16 - Action taken: [0.6240586 1.        0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:16 - Reward: -0.09999999999999432
2025-02-10 11:56:16 - Action taken: [0.85294193 0.04689625 0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:16 - Reward: -0.09999999999999432
2025-02-10 11:56:16 - Action taken: [-0.43735662  0.1640838   0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:16 - Reward: -0.09999999999999432
2025-02-10 11:56:16 - Action taken: [-0.58138514  0.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:16 - Reward: -0.09999999999999432
2025-02-10 11:56:16 - Action taken: [1. 0. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:16 - Reward: -0.09999999999999432
2025-02-10 11:56:16 - Action taken: [-1.  0.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:16 - Reward: -0.09999999999999432
2025-02-10 11:56:16 - Action taken: [0.10475613 0.36345327 0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:16 - Reward: -0.09999999999999432
2025-02-10 11:56:16 - Action taken: [-0.41568568  0.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:16 - Reward: -0.09999999999999432
2025-02-10 11:56:16 - Action taken: [-0.38355854  0.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:16 - Reward: -0.09999999999999432
2025-02-10 11:56:16 - Action taken: [0.42866254 0.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:16 - Reward: -0.09999999999999432
2025-02-10 11:56:16 - Action taken: [0.7080476 0.        0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:16 - Reward: -0.09999999999999432
2025-02-10 11:56:16 - Action taken: [1. 0. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:16 - Reward: -0.09999999999999432
2025-02-10 11:56:16 - Action taken: [-0.422156    0.46599907  0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:16 - Reward: -0.09999999999999432
2025-02-10 11:56:16 - Action taken: [-0.09795207  0.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [0.4484759 0.4932833 0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [0.7498392  0.43248248 0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [-0.09691867  0.8054761   0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [-0.05516112  1.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [0.11934057 0.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [0.06094322 0.         0.15535432], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [1. 0. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [0.20261073 0.5673673  0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [0.5251928 1.        0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [0.2931602 0.        0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [-0.35859236  0.          0.0358507 ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [-0.3103017  0.         0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [-0.23906514  0.          0.05637741], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [-0.33716816  0.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [-0.8512287  1.         0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [1. 0. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [-0.16135654  0.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [-0.10086972  0.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [0.36254483 0.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [0.04529306 0.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:17 - Reward: -0.09999999999999432
2025-02-10 11:56:17 - Action taken: [-0.24896818  0.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:18 - Reward: -0.09999999999999432
2025-02-10 11:56:18 - Action taken: [-1.  0.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:18 - Reward: -0.09999999999999432
2025-02-10 11:56:18 - Action taken: [1. 0. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:18 - Reward: -0.09999999999999432
2025-02-10 11:56:18 - Action taken: [-0.91476655  0.27553648  0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:18 - Reward: -0.09999999999999432
2025-02-10 11:56:18 - Action taken: [-1.          0.22008264  0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:18 - Reward: -0.09999999999999432
2025-02-10 11:56:18 - Action taken: [-1.  0.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:18 - Reward: -0.09999999999999432
2025-02-10 11:56:18 - Action taken: [-0.11389749  0.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:18 - Reward: -0.09999999999999432
2025-02-10 11:56:18 - Action taken: [-1.  0.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:18 - Reward: -0.09999999999999432
2025-02-10 11:56:18 - Action taken: [-0.9795048  0.         0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:18 - Reward: -0.09999999999999432
2025-02-10 11:56:18 - Action taken: [-1.  0.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:18 - Reward: -0.09999999999999432
2025-02-10 11:56:18 - Action taken: [0.09140028 0.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:18 - Reward: -0.09999999999999432
2025-02-10 11:56:18 - Action taken: [-1.  0.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:18 - Reward: -0.09999999999999432
2025-02-10 11:56:18 - Action taken: [0.33322465 0.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:56:18 - Reward: -100
2025-02-10 11:56:18 - Action taken: [0.14233407 0.         0.        ], Reward: -100, Done: True, Truncated: False
2025-02-10 11:56:18 - Episode ended. Resetting environment...
2025-02-10 11:56:18 - Reward: 6.566666666666667
2025-02-10 11:56:18 - Action taken: [0.78273606 0.5193011  0.01603207], Reward: 6.566666666666667, Done: False, Truncated: False
2025-02-10 11:56:18 - Reward: -0.09999999999999964
2025-02-10 11:56:18 - Action taken: [1. 0. 1.], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:18 - Reward: -0.09999999999999964
2025-02-10 11:56:18 - Action taken: [-1.         0.         0.1152032], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:18 - Reward: -0.09999999999999964
2025-02-10 11:56:18 - Action taken: [1. 0. 0.], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:18 - Reward: -0.09999999999999964
2025-02-10 11:56:18 - Action taken: [1. 0. 0.], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:18 - Reward: -0.09999999999999964
2025-02-10 11:56:18 - Action taken: [-0.37636074  0.          0.6873634 ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:18 - Reward: -0.09999999999999964
2025-02-10 11:56:18 - Action taken: [-1.          0.40441155  0.        ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:19 - Reward: -0.09999999999999964
2025-02-10 11:56:19 - Action taken: [-0.21631491  0.          0.        ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:19 - Reward: -0.09999999999999964
2025-02-10 11:56:19 - Action taken: [1. 1. 0.], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:19 - Reward: -0.09999999999999964
2025-02-10 11:56:19 - Action taken: [-1.         0.8179265  0.       ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:19 - Reward: -0.09999999999999964
2025-02-10 11:56:19 - Action taken: [-0.13003719  1.          0.        ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:19 - Reward: -0.09999999999999964
2025-02-10 11:56:19 - Action taken: [-0.2374104  1.         0.       ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:19 - Reward: -0.09999999999999964
2025-02-10 11:56:19 - Action taken: [-0.03874417  0.          0.        ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:19 - Reward: -0.09999999999999964
2025-02-10 11:56:19 - Action taken: [1.         0.87264776 0.        ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:19 - Reward: -0.09999999999999964
2025-02-10 11:56:19 - Action taken: [-0.26248112  1.          0.        ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:19 - Reward: -0.09999999999999964
2025-02-10 11:56:19 - Action taken: [0.8310261 1.        0.       ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:19 - Reward: -0.09999999999999964
2025-02-10 11:56:19 - Action taken: [0.37550896 0.636495   0.66114736], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:19 - Reward: 3.2333333333333334
2025-02-10 11:56:19 - Action taken: [0.2971397 1.        0.       ], Reward: 3.2333333333333334, Done: False, Truncated: False
2025-02-10 11:56:19 - Reward: -0.09999999999999964
2025-02-10 11:56:19 - Action taken: [0.70813775 0.44087744 0.        ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:19 - Reward: -0.09999999999999964
2025-02-10 11:56:19 - Action taken: [0.5295526 1.        0.       ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:19 - Reward: -0.09999999999999964
2025-02-10 11:56:19 - Action taken: [0.3005001 1.        0.       ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:19 - Reward: -0.09999999999999964
2025-02-10 11:56:19 - Action taken: [-0.06234053  1.          0.        ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:19 - Reward: -0.09999999999999964
2025-02-10 11:56:19 - Action taken: [0.8480152 1.        0.       ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:19 - Reward: -0.09999999999999964
2025-02-10 11:56:19 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:19 - Reward: -0.09999999999999964
2025-02-10 11:56:19 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:19 - Reward: -0.09999999999999964
2025-02-10 11:56:19 - Action taken: [0.5196464 1.        0.       ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:20 - Reward: -0.09999999999999964
2025-02-10 11:56:20 - Action taken: [0.48852763 1.         0.44584703], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:20 - Reward: -0.09999999999999964
2025-02-10 11:56:20 - Action taken: [-0.5537866  1.         0.       ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:20 - Reward: -0.09999999999999964
2025-02-10 11:56:20 - Action taken: [0.20148522 0.92934155 0.        ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:20 - Reward: -0.09999999999999964
2025-02-10 11:56:20 - Action taken: [-1.         0.4688375  0.       ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:20 - Reward: -0.09999999999999964
2025-02-10 11:56:20 - Action taken: [-0.6724016  1.         0.       ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:20 - Reward: 3.2333333333333343
2025-02-10 11:56:20 - Action taken: [-0.73960435  1.          0.        ], Reward: 3.2333333333333343, Done: False, Truncated: False
2025-02-10 11:56:20 - Reward: -0.09999999999999964
2025-02-10 11:56:20 - Action taken: [0.1207388 1.        0.       ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:20 - Reward: -0.09999999999999964
2025-02-10 11:56:20 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:20 - Reward: -0.09999999999999964
2025-02-10 11:56:20 - Action taken: [-0.6316608  1.         0.       ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:20 - Reward: -0.09999999999999964
2025-02-10 11:56:20 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:20 - Reward: -0.09999999999999964
2025-02-10 11:56:20 - Action taken: [0.4755599 1.        0.       ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:20 - Reward: -0.09999999999999964
2025-02-10 11:56:20 - Action taken: [-0.9177022  1.         0.       ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:20 - Reward: -0.09999999999999964
2025-02-10 11:56:20 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:20 - Reward: -0.09999999999999964
2025-02-10 11:56:20 - Action taken: [-0.14026546  1.          0.        ], Reward: -0.09999999999999964, Done: False, Truncated: False
2025-02-10 11:56:20 - Reward: 3.2333333333333343
2025-02-10 11:56:20 - Action taken: [-1.  0.  0.], Reward: 3.2333333333333343, Done: False, Truncated: False
2025-02-10 11:56:20 - Reward: -0.09999999999999964
